sourceDomainId,targetDomainId,created,dataSources,type,updated
meddra.10026900,hpo.0000265,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10018304,hpo.0000501,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10027514,hpo.0100608,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10059186,hpo.0033842,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020647,hpo.0002153,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10040663,hpo.0001924,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10083622,hpo.0007018,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003735,hpo.0007018,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003736,hpo.0007018,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10004056,hpo.0012461,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10014625,hpo.0001298,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10060783,hpo.0012886,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10043554,hpo.0001873,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020951,hpo.0003472,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10040848,hpo.0031057,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020741,hpo.0033031,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028228,hpo.0006775,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10049234,hpo.0001604,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10038910,hpo.0032118,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10013916,hpo.0100660,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008492,hpo.0031352,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10042244,hpo.0001297,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10007687,hpo.0100546,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10021059,hpo.0002148,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10037621,hpo.0002021,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10037549,hpo.0000979,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10040975,hpo.0010535,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008096,hpo.0002059,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008417,hpo.0100825,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10039729,hpo.0000575,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10062777,hpo.0410288,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028524,hpo.0012486,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10023232,hpo.0001386,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10023157,hpo.0040264,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10002969,hpo.0001915,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10001906,hpo.0000646,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10015366,hpo.0011459,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008909,hpo.0200123,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10046904,hpo.0031088,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003671,hpo.0001678,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10062001,hpo.0002884,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008263,hpo.0032131,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10031112,hpo.0012182,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10000614,hpo.0025127,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10033987,hpo.0003401,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10031252,hpo.0002754,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10038189,hpo.0025337,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10036058,hpo.0001901,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10046986,hpo.0012871,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028836,hpo.0030833,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10022562,hpo.0004417,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10052381,hpo.0008207,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10021328,hpo.0002595,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10029240,hpo.0031002,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10019842,hpo.0002240,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10014210,hpo.0000969,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10019116,hpo.0046505,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10054772,hpo.0012040,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10041894,hpo.0012251,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10073071,hpo.0001402,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10033573,hpo.0033256,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020698,hpo.0100774,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020850,hpo.0000836,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10060694,hpo.0032368,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10081113,hpo.0031353,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10018447,hpo.0040262,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10007972,hpo.0020166,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020871,hpo.0001639,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10006482,hpo.0025428,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10039100,hpo.0031417,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10018201,hpo.0025252,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10016256,hpo.0012378,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10034721,hpo.0012075,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020772,hpo.0000822,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10049690,hpo.0032504,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10059823,hpo.0012587,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10044016,hpo.0030757,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10047302,hpo.0004756,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10057671,hpo.0030014,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10006451,hpo.0012387,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10014166,hpo.0031456,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10001927,hpo.0000141,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10054956,hpo.0002183,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10006537,hpo.0002639,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10006536,hpo.0002639,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10037407,hpo.0002089,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10009269,hpo.0000175,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003601,hpo.0002621,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003988,hpo.0003418,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10055215,hpo.0001937,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10024329,hpo.0001909,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020769,hpo.0001971,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008435,hpo.0012375,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10041053,hpo.0001350,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10049274,hpo.0025088,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10038378,hpo.0001920,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10051253,hpo.0030764,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10000050,hpo.0033134,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003620,hpo.0002305,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10021140,hpo.0031274,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10043169,hpo.0033705,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10039163,hpo.0001708,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10041235,hpo.0025267,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10034835,hpo.0025439,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10043200,hpo.0025470,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003084,hpo.0001284,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10038695,hpo.0002878,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10027175,hpo.0002354,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10009805,hpo.0001680,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10017853,hpo.0005263,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008114,hpo.0001342,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10042062,hpo.0003826,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10023347,hpo.0031525,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10042945,hpo.0002725,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020976,hpo.0033748,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020852,hpo.0001276,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10052046,hpo.0045005,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028350,hpo.0001324,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10001580,hpo.0012592,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10012601,hpo.0000819,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10042043,hpo.0025258,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10038907,hpo.0012636,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020524,hpo.0000126,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10039147,hpo.0011712,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10018196,hpo.0002857,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10058962,hpo.0100762,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10058359,hpo.0000135,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10043384,hpo.0001636,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10034484,hpo.0001701,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10023891,hpo.0025425,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10021619,hpo.0004872,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10050167,hpo.0033136,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10047446,hpo.0006562,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10046851,hpo.0000554,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028310,hpo.0040242,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10053432,hpo.0009059,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10061461,hpo.0100639,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10021550,hpo.0000802,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10046803,hpo.0010784,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10023676,hpo.0003128,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020604,hpo.0003124,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10044684,hpo.0000211,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10046459,hpo.0000796,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10066556,hpo.0002028,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008107,hpo.0002181,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008593,hpo.0030153,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003785,hpo.0008765,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10013941,hpo.0030016,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10047700,hpo.0002013,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10008027,hpo.0001272,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10015226,hpo.0012219,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10019450,hpo.0000790,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028602,hpo.0001700,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10022681,hpo.0033404,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10018364,hpo.0000099,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10000804,hpo.0006554,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10017469,hpo.0004448,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10034018,hpo.0034004,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10046543,hpo.0000020,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028653,hpo.0100614,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10044074,hpo.0000473,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10030043,hpo.0007906,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10019386,hpo.0001028,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003230,hpo.0012089,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10068249,hpo.0007634,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10036661,hpo.0200023,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10030289,hpo.0001562,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10040913,hpo.0000988,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10015585,hpo.4000054,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10010071,hpo.0001259,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10072104,hpo.0005973,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10015448,hpo.0010450,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10060926,hpo.0011458,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10019465,hpo.0001269,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10067261,hpo.0200026,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10056419,hpo.0001644,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003999,hpo.0031864,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10040753,hpo.0000246,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10035615,hpo.0032000,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10020924,hpo.0011886,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10062506,hpo.0011874,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10001497,hpo.0000713,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10051058,hpo.0011508,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10046593,hpo.0000012,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028555,hpo.0012324,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10006204,hpo.0003002,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10017822,hpo.0002592,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10003591,hpo.0001251,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10035158,hpo.0033005,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10029151,hpo.0000112,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10028622,hpo.0001336,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10036594,hpo.0001622,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10069549,hpo.0008940,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
meddra.10057613,hpo.0001727,2023-04-02T22:25:51.542000,['bioontology.org'],SideEffectSameAsPhenotype,2023-04-02T22:25:51.542000
