sourceDomainId,targetDomainId,created,dataSources,type,updated
uniprot.Q96MA1,entrez.63948,2023-04-02T23:15:54.389000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.389000
uniprot.Q5HYR2,entrez.63947,2023-04-02T23:15:54.389000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.389000
uniprot.Q8IXT2,entrez.63946,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q96SC8,entrez.63950,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q9Y222,entrez.9988,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q09019,entrez.1762,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q9Y485,entrez.1657,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q8TDJ6,entrez.23312,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.P51530,entrez.1763,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q9UI46,entrez.27019,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q9GZS0,entrez.64446,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q8IWG1,entrez.126820,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q5VTH9,entrez.79819,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q6TDU7,entrez.55259,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q4LDG9,entrez.83544,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.O96015,entrez.10126,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.P24855,entrez.1773,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q8IYX4,entrez.373863,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q8NFT8,entrez.92737,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q96M86,entrez.144132,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q9UF47,entrez.85479,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q8N7S2,entrez.285126,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.P31689,entrez.3301,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.O60884,entrez.10294,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q96EY1,entrez.9093,2023-04-02T23:15:54.390000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.390000
uniprot.Q8WW22,entrez.55466,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.P25685,entrez.3337,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.P25686,entrez.3300,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q8WWF6,entrez.414061,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q9UDY4,entrez.11080,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.O75953,entrez.25822,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.O75190,entrez.10049,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q7Z6W7,entrez.150353,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q8NHS0,entrez.165721,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q9UBS3,entrez.4189,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q96KC8,entrez.64215,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q99543,entrez.27000,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q13217,entrez.5611,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q9NNZ3,entrez.3338,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q9H3Z4,entrez.80331,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q99615,entrez.7266,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.O75937,entrez.22826,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q8WXX5,entrez.23234,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.P18858,entrez.3978,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.P49916,entrez.3980,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.P49917,entrez.3981,2023-04-02T23:15:54.391000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.391000
uniprot.Q5SXM8,entrez.728489,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.O00429,entrez.10059,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q9Y6K1,entrez.1788,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q9UBC3,entrez.1789,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q9UJW3,entrez.29947,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q6XZF7,entrez.23268,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.P26358,entrez.1786,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q9ULA0,entrez.23549,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.O43598,entrez.10591,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.O00115,entrez.1777,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q8WZ79,entrez.58511,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.P49184,entrez.1774,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q92874,entrez.1775,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q13609,entrez.1776,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.P06340,entrez.3111,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.P13765,entrez.3112,2023-04-02T23:15:54.392000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.392000
uniprot.Q96BY6,entrez.55619,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q5JSL3,entrez.139818,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q14183,entrez.8448,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q14184,entrez.8447,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q14185,entrez.1793,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q92608,entrez.1794,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q8IZD9,entrez.1795,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q8N1I0,entrez.9732,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q9H7D0,entrez.80005,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q96HP0,entrez.57572,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q96N67,entrez.85440,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q8NF50,entrez.81704,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q9BZ29,entrez.23348,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q9BU89,entrez.83475,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q99704,entrez.1796,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.O60496,entrez.9046,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q7L591,entrez.79930,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q8TEW6,entrez.55715,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q9P104,entrez.55816,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q6PKX4,entrez.220164,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q18PE1,entrez.285489,2023-04-02T23:15:54.393000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.393000
uniprot.Q9UPQ8,entrez.22845,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q9NYP3,entrez.29980,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q5JWR5,entrez.23033,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q9Y3R5,entrez.9980,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.P30046,entrez.1652,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.P09172,entrez.1621,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q86YN1,entrez.57171,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q8TEK3,entrez.84444,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q1HG43,entrez.90527,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q1HG44,entrez.405753,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q9UKG1,entrez.26060,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q8NEU8,entrez.55198,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.A0A0U1RQF7,entrez.100131303,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.P20036,entrez.3113,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.P04440,entrez.3115,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q9BVM2,entrez.25911,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.P16444,entrez.1800,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q9H4A9,entrez.64174,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q9H4B8,entrez.64180,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q92782,entrez.8193,2023-04-02T23:15:54.394000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.394000
uniprot.Q92784,entrez.8110,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9BZG8,entrez.1801,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9BQC3,entrez.1802,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9H4G8,entrez.100132911,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q96FX2,entrez.285381,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9H2P9,entrez.51611,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q7L8W6,entrez.89978,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9BTV6,entrez.92715,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.O60762,entrez.8813,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.O94777,entrez.8818,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9P2X0,entrez.54344,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q14181,entrez.23649,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.P28340,entrez.5424,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.P49005,entrez.5425,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q15054,entrez.10714,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9HCU8,entrez.57804,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q07864,entrez.5426,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.P56282,entrez.5427,2023-04-02T23:15:54.395000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.395000
uniprot.Q9NRF9,entrez.54107,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q9NR33,entrez.56655,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.P54098,entrez.5428,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q9UHN1,entrez.11232,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.P09884,entrez.5422,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.P06746,entrez.5423,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q9UGP5,entrez.27343,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q9NP87,entrez.27434,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q7Z5Q5,entrez.353497,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.O75417,entrez.10721,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q8N608,entrez.57628,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q9UHL4,entrez.29952,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q9NY33,entrez.10072,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.P27487,entrez.1803,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.P42658,entrez.1804,2023-04-02T23:15:54.396000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.396000
uniprot.Q6V1X1,entrez.54878,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q86TI2,entrez.91039,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q7Z7J5,entrez.151871,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q6W0C5,entrez.359787,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q7L190,entrez.55211,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.A6NC42,entrez.340168,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.A6NFQ7,entrez.503834,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q5T2R2,entrez.23590,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q8TB45,entrez.64798,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q9C005,entrez.84661,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q12882,entrez.1806,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q14194,entrez.1400,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q16555,entrez.1808,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q14195,entrez.1809,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.O14531,entrez.10570,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q9BPU6,entrez.56896,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.Q14117,entrez.1807,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.P01909,entrez.3117,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.P01906,entrez.3118,2023-04-02T23:15:54.397000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.397000
uniprot.P01920,entrez.3119,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.P05538,entrez.3120,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.Q8TE96,entrez.165545,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.Q6PKH6,entrez.317749,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.Q8NEX9,entrez.121214,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.Q8N682,entrez.55332,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.Q6UX65,entrez.128338,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.Q8NBI3,entrez.374946,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.P01903,entrez.3122,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.P01911,entrez.3123,2023-04-02T23:15:54.398000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.398000
uniprot.P79483,entrez.3125,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.P13762,entrez.3126,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q30154,entrez.3127,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q96DY2,entrez.115811,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q86XH1,entrez.79781,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q96MC2,entrez.92749,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q8IXS2,entrez.85478,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q9H069,entrez.83450,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.O95995,entrez.2622,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q5JU00,entrez.202500,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q8NEE6,entrez.222235,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q8IY82,entrez.84229,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q5VUJ9,entrez.84288,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.Q9H095,entrez.84223,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.P21728,entrez.1812,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.P14416,entrez.1813,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.P35462,entrez.1814,2023-04-02T23:15:54.399000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.399000
uniprot.P21917,entrez.1815,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.P21918,entrez.1816,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q16643,entrez.1627,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q9Y295,entrez.4733,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.P55039,entrez.1819,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.A6NNA5,entrez.644168,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q6PGQ1,entrez.51233,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q13474,entrez.1821,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q6IAN0,entrez.25979,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.A6NNS2,entrez.201140,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q6B8I1,entrez.51207,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q9UII6,entrez.51207,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q08554,entrez.1823,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q02487,entrez.1824,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q14574,entrez.1825,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.O60469,entrez.1826,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q8TD84,entrez.57453,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.P57055,entrez.53820,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
uniprot.Q8IZU8,entrez.92126,2023-04-02T23:15:54.400000,['uniprot'],ProteinEncodedByGene,2023-04-02T23:15:54.400000
